propertyId,postalCode,typeOfProperty,subtypeOfProperty,price,typeOfSale,numberOfRooms,livingArea,equippedKitchen,furnished,openFire,garden,surfaceOfGood,numberOfFacades,swimmingPool,stateOfBuilding,terraceSurface,hasBasement,hasDisabledAccess,hasLift,livingRoomSurface,electricalInstallationCertificate,gScore,heatingType,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,hasDoubleGlazing,epcScore,primaryEnergyConsumptionPerSqm,renovationObligation,cadastralIncome,parkingCountIndoor,parkingCountOutdoor
20554635,2850,0,0,205000,0,7,106.0,1,0,0,-1,-1.0,2,0,-1,0,-1,0,0,0,1,0,-1,-1,-1,-1,1,5,492,1,-1,0,0
20554645,7380,0,0,160000,0,7,174.0,3,0,0,165,230.0,3,0,2,0,-1,0,0,15,1,-1,1,-1,-1,-1,1,5,342,-1,-1,0,0
20554649,1090,1,1,269000,0,6,65.0,3,0,0,0,65.0,2,0,0,0,-1,0,0,22,-1,-1,-1,-1,-1,-1,1,5,256,-1,-1,0,0
20554652,1650,0,0,749000,0,9,260.0,2,0,0,-1,1312.0,4,0,1,0,1,0,0,0,1,-1,0,-1,-1,-1,-1,2,182,0,3398,2,5
20554669,9700,0,0,258000,0,7,0.0,-1,0,0,-1,532.0,4,0,3,0,1,0,0,175,0,0,-1,-1,-1,-1,-1,6,1377,1,404,1,0
20554670,1300,1,1,239000,0,4,76.0,-1,0,0,0,76.0,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,-1,0,-1,3,187,-1,1182,1,0
20554673,3941,0,0,469000,0,6,195.0,-1,0,0,-1,1045.0,4,0,-1,0,-1,0,0,0,0,0,3,1,1,1,1,3,295,-1,932,0,0
20554686,1050,1,1,460000,0,7,108.0,3,0,0,0,108.0,2,0,2,0,1,-1,1,32,1,-1,0,-1,-1,-1,1,4,203,-1,-1,0,0
20554697,2960,0,0,375000,0,4,112.0,-1,0,0,-1,319.0,3,0,-1,0,-1,0,0,0,1,0,0,0,0,0,1,2,189,-1,1,0,0
20554698,1060,1,18,275000,0,4,89.0,2,0,0,35,89.0,2,0,1,0,1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
20554702,2660,0,0,200000,0,4,0.0,-1,0,0,63,150.0,2,0,3,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,443,0,0
20554709,1000,1,18,235000,0,4,66.0,2,0,0,0,66.0,2,0,-1,28,1,0,1,35,1,0,3,-1,-1,-1,1,-1,444,-1,1150,0,0
20554715,8400,1,1,225000,0,3,94.0,-1,0,0,0,94.0,-1,0,1,0,-1,-1,-1,0,-1,2,0,-1,-1,-1,1,4,361,0,1103,0,0
20554735,4020,0,0,110000,0,4,100.0,1,0,0,65,132.0,2,0,3,0,1,0,0,11,1,-1,0,0,-1,0,1,5,367,-1,369,0,0
20554736,2460,0,0,269000,0,5,165.0,-1,0,0,-1,1143.0,4,0,3,0,1,0,0,0,0,0,1,-1,-1,-1,1,6,659,1,-1,1,0
20554737,1050,1,19,495000,0,6,92.0,3,0,0,0,92.0,2,0,2,9,1,0,0,0,1,-1,0,-1,-1,-1,-1,3,124,-1,-1,0,0
20554738,6670,0,0,349000,0,10,493.0,-1,0,0,615,615.0,3,0,-1,0,-1,0,0,32,1,-1,1,0,0,0,1,3,217,-1,745,1,0
20554739,8470,0,0,195000,0,4,124.0,-1,0,0,-1,100.0,-1,0,4,0,-1,0,0,20,1,0,0,-1,-1,-1,-1,4,364,0,302,0,0
20554749,8301,1,1,789000,0,1,149.0,-1,0,0,0,149.0,-1,0,2,0,-1,0,0,0,-1,0,0,-1,0,0,1,2,171,0,1316,0,0
20554751,4020,1,1,235000,0,6,98.0,1,0,0,0,98.0,2,0,1,1,1,0,1,29,1,-1,0,0,0,0,0,3,191,-1,1192,1,0
20554759,2460,0,0,348000,0,1,194.0,-1,0,0,1551,1807.0,4,0,0,50,-1,0,0,0,-1,0,3,-1,0,0,1,6,-1,1,-1,1,2
20554761,8670,0,14,690000,0,9,0.0,-1,0,0,-1,713.0,-1,0,3,0,1,0,0,0,-1,0,-1,0,0,0,-1,5,470,1,1360,1,0
20554763,1570,0,4,300000,0,1,142.0,-1,0,0,-1,1514.0,4,0,1,0,-1,0,0,0,-1,0,1,-1,0,0,0,6,774,1,1162,1,0
20554767,9980,1,1,298000,0,11,92.0,-1,0,0,0,92.0,-1,0,1,0,-1,-1,-1,0,1,0,-1,0,0,0,-1,2,118,0,-1,1,0
20554770,4400,0,0,379000,0,6,120.0,2,0,0,700,926.0,4,0,1,22,1,0,0,47,-1,-1,0,-1,-1,-1,1,3,184,-1,1207,1,1
20554787,4400,0,0,299000,0,7,142.0,2,0,0,-1,-1.0,3,0,4,45,1,0,0,42,1,-1,0,-1,-1,-1,1,2,122,-1,-1,1,2
20554797,4400,0,0,229000,0,4,138.0,0,0,0,50,158.0,-1,0,3,0,1,0,0,0,-1,-1,0,-1,-1,-1,1,5,416,-1,506,0,1
20554800,4400,1,1,229000,0,4,138.0,0,0,0,50,138.0,-1,0,3,0,1,-1,-1,0,-1,-1,0,-1,-1,-1,1,5,416,-1,506,0,1
20554802,4420,0,0,230000,0,3,144.0,2,0,0,170,221.0,2,0,0,0,-1,0,0,0,-1,-1,1,-1,-1,-1,1,4,300,-1,1164,1,1
20554806,4400,0,0,245000,0,7,134.0,1,0,0,40,120.0,2,0,4,0,-1,0,0,36,1,-1,0,-1,-1,-1,1,4,274,-1,-1,0,0
20554865,3550,1,1,219000,0,3,76.0,1,0,0,0,76.0,-1,0,2,0,-1,0,1,0,1,0,0,0,0,0,1,2,161,0,779,1,0
20554872,3582,0,0,249000,0,6,217.0,0,0,0,-1,1074.0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,6,721,1,610,0,6
20554873,8300,1,1,1625000,0,13,0.0,-1,0,0,0,0.0,-1,0,4,0,1,-1,1,0,-1,0,-1,0,0,0,-1,1,99,0,-1,1,0
20554887,7340,0,0,183000,0,2,0.0,-1,0,0,-1,750.0,2,0,-1,0,-1,0,0,0,1,-1,0,0,-1,0,1,5,355,-1,651,0,0
20554892,3270,0,0,495000,0,15,194.0,3,0,0,450,524.0,-1,0,1,35,-1,0,0,40,1,0,-1,0,1,0,1,1,14,0,-1,0,1
20554906,4540,0,0,349760,0,6,147.0,-1,0,0,-1,775.0,4,0,2,0,-1,0,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,0
20554909,2880,0,0,491304,0,6,176.0,-1,0,0,-1,554.0,4,0,2,0,-1,0,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1,0
20554912,4540,0,0,425970,0,6,182.0,-1,0,0,-1,775.0,4,0,2,0,1,0,0,0,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,0
20554923,3970,1,1,430000,0,4,141.0,1,0,0,0,141.0,2,0,-1,11,1,-1,1,0,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,1,0
20554925,3970,1,1,215000,0,3,57.0,1,0,0,0,57.0,2,0,-1,19,1,-1,1,0,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,1,0
20554931,3970,1,1,270000,0,4,83.0,1,0,0,0,83.0,2,0,-1,11,1,-1,1,0,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,1,0
20554938,9160,0,0,230000,0,1,0.0,-1,0,0,-1,337.0,-1,0,3,0,-1,0,0,0,-1,0,-1,0,0,0,-1,6,999,1,-1,0,0
20554939,2040,0,0,595000,0,8,235.0,-1,0,0,-1,420.0,3,0,2,0,-1,0,0,52,1,0,0,-1,-1,-1,1,3,298,0,728,1,0
20554945,7321,0,0,120000,0,6,222.0,-1,0,0,795,1005.0,3,0,-1,28,1,0,0,45,1,-1,1,-1,-1,-1,-1,4,325,-1,-1,1,0
20554946,9700,1,1,320000,0,11,100.0,-1,0,0,0,100.0,-1,0,1,5,-1,-1,1,31,1,2,-1,0,0,0,-1,1,61,0,-1,0,1
20554959,9472,0,0,230000,0,4,120.0,3,0,0,-1,528.0,3,0,-1,0,1,0,0,0,1,0,0,-1,-1,-1,1,4,358,0,225,0,0
20554964,1440,1,22,319000,0,6,100.0,1,0,0,0,100.0,-1,0,1,30,1,0,0,40,1,-1,0,-1,-1,-1,1,2,123,-1,-1,0,0
20554965,1440,1,22,349000,0,6,124.0,1,0,0,0,124.0,2,0,2,30,1,0,1,45,1,-1,0,-1,-1,-1,1,2,105,-1,1004,0,0
20554966,1500,0,0,250000,0,4,298.0,-1,0,0,-1,199.0,3,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1381,1,0
20554970,8300,0,14,1459000,0,14,291.0,-1,0,0,-1,732.0,3,0,2,0,1,0,0,0,1,1,-1,1,1,0,-1,1,45,0,1704,0,2
20554986,1180,1,1,320000,0,4,71.0,1,0,0,0,71.0,2,0,1,8,-1,0,0,0,1,-1,0,-1,-1,-1,-1,5,259,-1,-1,0,0
20554988,9900,1,1,315000,0,13,137.0,-1,0,0,0,137.0,-1,0,2,0,1,-1,1,0,1,0,-1,0,0,0,-1,2,163,0,-1,0,0
20554995,1460,0,0,393560,0,8,190.0,3,0,0,224,257.0,3,0,-1,0,-1,0,0,38,1,-1,-1,-1,-1,-1,1,1,65,-1,-1,1,0
20555001,4100,0,0,210000,0,9,229.0,0,0,0,340,450.0,2,0,1,0,1,0,0,20,0,-1,1,-1,-1,-1,1,5,365,-1,815,1,0
20555012,1600,0,14,549000,0,8,180.0,5,0,0,350,650.0,4,0,-1,12,-1,0,0,0,1,-1,0,0,0,0,1,4,-1,0,-1,2,2
20555020,2820,1,1,629000,0,5,116.0,1,0,0,0,116.0,3,0,-1,58,1,-1,1,56,1,1,0,-1,-1,-1,1,1,99,0,1324,2,0
20555031,8900,0,0,225000,0,18,340.0,-1,0,0,57,171.0,2,0,1,0,1,0,0,65,-1,0,0,-1,0,0,1,3,289,0,1048,0,0
20555037,8370,0,0,229000,0,1,137.0,-1,0,0,-1,-1.0,4,0,1,0,-1,0,0,34,-1,0,0,-1,0,0,1,3,295,0,554,0,0
20555051,1140,1,1,325000,0,3,64.0,3,0,0,0,64.0,3,0,-1,24,-1,1,1,0,1,-1,0,-1,-1,-1,-1,1,44,-1,-1,0,0
20555052,8020,0,0,229000,0,1,123.0,-1,0,0,15,162.0,2,0,1,15,1,0,0,25,-1,0,-1,-1,-1,-1,1,6,617,1,300,1,0
20555060,3500,0,0,585000,0,1,270.0,-1,0,0,-1,1306.0,4,0,2,30,-1,0,0,34,-1,0,0,-1,1,0,1,3,219,0,1908,2,5
20555066,2880,0,0,342000,0,1,202.0,-1,0,0,40,-1.0,4,0,2,40,-1,0,0,0,-1,0,0,-1,0,0,1,3,212,0,1080,0,0
20555075,2350,0,0,499000,0,8,165.0,3,0,0,-1,259.0,3,0,-1,0,-1,0,0,31,1,0,0,-1,-1,1,1,1,63,0,-1,0,0
20555080,2350,1,1,189000,0,6,98.0,2,0,0,0,98.0,-1,0,1,0,-1,-1,1,38,1,0,0,-1,-1,-1,1,3,237,0,-1,0,0
20555151,7740,0,0,130000,0,3,100.0,-1,0,0,-1,140.0,2,0,3,0,1,0,0,0,1,-1,-1,-1,-1,-1,1,-1,523,-1,-1,0,0
20555160,2000,1,1,738000,0,5,151.0,1,0,0,0,151.0,-1,0,2,20,-1,-1,-1,0,1,-1,0,-1,-1,-1,1,1,61,0,-1,0,0
20555172,4700,0,10,179000,0,6,110.0,-1,0,0,-1,-1.0,2,0,1,0,-1,0,0,0,1,-1,0,0,0,0,1,2,117,-1,-1,0,0
20555173,6224,0,0,219000,0,7,100.0,2,0,0,-1,216.0,3,0,1,30,1,0,0,26,1,-1,1,-1,-1,-1,1,3,225,-1,609,1,1
20555186,1420,1,1,280000,0,6,90.0,1,0,0,0,90.0,3,0,1,0,-1,-1,-1,36,1,-1,0,-1,-1,-1,1,2,169,-1,-1,1,0
20555191,8900,0,0,285000,0,9,248.0,1,0,0,-1,375.0,2,0,1,40,-1,0,0,0,1,0,0,-1,-1,-1,-1,3,219,0,-1,0,1
20555201,9200,0,0,339000,0,6,154.0,1,0,0,-1,230.0,-1,0,-1,0,-1,0,0,0,1,1,0,-1,-1,-1,1,3,268,0,349,0,0
20555207,4633,0,4,295000,0,7,134.0,1,0,0,-1,830.0,4,0,3,0,1,0,0,43,1,-1,3,0,0,0,1,-1,533,-1,790,2,4
20555216,7060,0,13,550000,0,7,230.0,-1,0,0,-1,450.0,3,0,-1,0,1,0,0,40,1,-1,0,0,1,0,1,4,268,-1,937,1,0
20555231,1180,1,1,450000,0,8,170.0,3,0,0,0,170.0,3,0,1,10,1,0,1,60,0,-1,3,-1,-1,-1,1,-1,605,-1,-1,0,0
20555277,1851,0,9,549000,0,8,182.0,3,0,0,15,520.0,3,0,2,15,-1,1,0,15,1,0,0,-1,-1,-1,1,3,244,0,1244,2,3
20555279,6850,0,0,179000,0,6,132.0,1,0,0,-1,373.0,2,0,1,0,1,0,0,36,1,-1,1,-1,-1,-1,1,5,356,-1,586,0,0
20555286,2350,0,0,695000,0,5,326.0,-1,0,0,-1,2416.0,4,0,-1,0,-1,0,0,0,1,0,0,-1,-1,1,1,2,198,0,2585,2,2
20555287,2350,0,0,675000,0,8,335.0,3,0,0,1500,2874.0,4,0,1,74,-1,0,0,80,-1,0,0,-1,-1,-1,1,3,250,0,-1,1,3
20555295,4430,1,1,139900,0,5,95.0,1,0,0,0,95.0,3,0,3,10,1,0,0,33,1,-1,-1,-1,-1,-1,1,3,195,-1,840,0,0
20555296,4890,0,0,399000,0,9,305.0,1,0,0,-1,1555.0,4,0,-1,63,1,0,0,35,1,-1,1,-1,1,-1,-1,3,232,-1,979,1,2
20555298,1410,1,1,475000,0,7,100.0,3,0,0,0,100.0,2,0,1,8,1,1,1,33,1,-1,0,-1,-1,-1,1,2,140,-1,-1,0,0
20555308,1180,1,18,210000,0,2,68.0,-1,0,0,0,68.0,-1,0,0,0,1,-1,1,0,-1,-1,1,-1,-1,-1,1,6,306,-1,1170,0,0
20555323,1300,0,0,675000,0,9,175.0,3,0,0,-1,914.0,3,0,1,15,-1,0,0,40,-1,-1,1,-1,-1,-1,1,6,453,-1,-1,0,0
20555335,2030,1,1,989500,0,5,132.0,3,0,0,0,132.0,-1,0,-1,38,1,-1,1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,3,0
20555336,2000,1,1,989500,0,3,132.0,1,0,0,0,132.0,2,0,-1,38,1,-1,1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,3,0
20555337,1150,1,1,379000,0,5,86.0,3,0,0,0,86.0,2,0,1,4,1,-1,1,30,-1,-1,1,-1,-1,-1,1,4,196,-1,-1,0,0
20555340,1540,0,0,449000,0,4,192.0,-1,0,0,-1,884.0,2,0,1,0,-1,0,0,0,1,-1,0,-1,-1,-1,-1,2,146,0,1175,1,2
20555341,5060,0,0,180000,0,7,0.0,1,0,0,-1,739.0,4,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,1,6,482,-1,739,0,0
20555342,1020,1,1,239000,0,5,79.0,0,0,0,0,79.0,2,0,1,4,-1,1,1,26,1,-1,-1,-1,-1,-1,1,-1,395,-1,-1,0,0
20555343,2370,0,0,349000,0,5,158.0,2,0,0,-1,650.0,3,0,-1,0,1,0,0,0,1,0,0,-1,-1,-1,1,3,204,0,632,1,2
20555350,9400,0,0,495000,0,6,215.0,3,0,0,-1,616.0,4,0,1,0,-1,0,0,0,1,0,0,-1,-1,-1,-1,3,262,0,857,0,4
20555351,2560,0,0,279000,0,5,110.0,2,0,0,-1,100.0,2,0,4,8,1,0,0,20,1,0,0,-1,-1,-1,1,3,241,0,381,0,0
20555352,2520,0,0,399000,0,4,130.0,-1,0,0,-1,526.0,3,0,1,20,-1,0,0,34,1,0,0,-1,-1,-1,1,4,374,0,694,0,1
20555353,1500,0,0,345000,0,5,140.0,2,0,0,-1,493.0,3,0,3,0,-1,0,0,0,1,-1,0,-1,-1,-1,-1,6,731,1,744,1,0
20555377,1180,1,1,750000,0,7,0.0,-1,0,0,0,0.0,-1,0,-1,37,1,1,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,1,1
20555378,4219,0,0,409860,0,8,190.0,5,0,0,1,1250.0,3,0,2,1,-1,0,0,32,1,-1,0,0,1,0,1,1,-1,-1,-1,1,2
20555379,6000,1,1,350000,0,2,200.0,-1,0,0,1,200.0,2,0,-1,0,1,0,0,0,-1,-1,-1,0,0,0,1,3,252,-1,-1,0,0
20555385,1480,0,0,285000,0,4,120.0,1,0,0,-1,450.0,-1,0,3,0,1,0,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,2
20555386,7830,0,0,295000,0,8,294.0,1,0,0,1400,1870.0,3,0,1,0,1,1,0,32,0,-1,1,0,0,0,1,-1,546,-1,840,0,0
20555390,1501,0,0,345000,0,5,140.0,2,0,0,-1,493.0,3,0,3,0,-1,0,0,0,1,-1,0,-1,-1,-1,-1,6,731,1,744,1,1
20555399,7063,0,0,304900,0,6,146.0,1,0,0,1,428.0,4,0,2,15,-1,0,0,0,1,-1,-1,1,1,0,1,1,-1,-1,-1,0,2
20555401,1970,0,14,640000,0,7,160.0,2,0,0,700,1220.0,4,0,2,15,1,0,0,38,1,-1,0,0,0,0,1,3,-1,0,1634,2,3
20555405,6020,0,0,128500,0,5,0.0,2,0,0,-1,310.0,2,0,3,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,6,484,-1,624,0,0
20555406,7300,0,0,260000,0,19,241.0,-1,0,0,193,350.0,2,0,1,21,1,0,0,28,-1,-1,3,-1,-1,-1,1,6,431,-1,-1,0,0
20555423,3550,0,0,399000,0,14,202.0,-1,0,0,-1,1035.0,-1,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,3,258,0,1180,1,0
20555424,9280,0,0,299000,0,5,141.0,3,0,0,-1,159.0,3,0,-1,18,-1,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0
20555431,3500,0,0,230000,0,7,224.0,-1,0,0,-1,216.0,2,0,3,0,-1,0,0,20,1,0,0,-1,-1,-1,1,3,-1,0,1115,0,3
20555438,3920,0,0,510000,0,5,186.0,3,0,0,-1,980.0,4,0,2,15,-1,0,0,0,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,0
20555440,3920,0,0,496000,0,5,164.0,3,0,0,-1,980.0,4,0,2,15,-1,0,0,0,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,0,2
20555447,1180,1,18,230000,0,5,63.0,2,0,0,20,63.0,2,0,1,10,1,-1,0,28,1,-1,0,-1,-1,-1,1,6,295,-1,687,0,0
20555465,4000,0,0,169000,0,8,80.0,1,0,0,-1,43.0,2,0,1,0,1,0,0,0,1,-1,0,-1,-1,-1,1,4,324,-1,1013,0,0
20555468,6840,1,1,229000,0,7,86.0,0,0,0,0,86.0,-1,0,-1,12,-1,0,0,31,1,-1,0,-1,-1,-1,1,2,111,-1,-1,0,0
20555483,2840,0,0,535000,0,18,175.0,-1,0,0,-1,1256.0,-1,0,1,15,1,0,0,37,1,-1,-1,0,0,0,1,4,395,0,-1,1,0
20555485,8792,0,0,260000,0,16,229.0,-1,0,0,-1,418.0,-1,0,3,0,1,0,0,0,1,0,-1,0,0,0,-1,6,711,1,-1,1,0
20555486,8870,0,0,199000,0,10,194.0,-1,0,0,-1,289.0,-1,0,3,0,1,0,0,0,1,0,-1,0,0,0,-1,6,560,1,458,1,0
20555490,1020,1,1,145000,0,4,90.0,0,0,0,0,90.0,2,0,3,0,1,0,0,30,1,-1,-1,-1,-1,-1,1,-1,479,-1,-1,0,0
20555492,4540,0,0,119000,0,5,57.0,1,0,0,-1,-1.0,2,0,2,0,1,0,0,16,-1,-1,-1,-1,-1,-1,1,6,489,-1,180,0,0
20555498,8800,1,1,299915,0,1,103.0,-1,0,0,0,103.0,-1,0,1,10,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
20555499,8800,1,1,269650,0,1,88.0,-1,0,0,0,88.0,-1,0,1,10,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
20555500,8800,1,19,312000,0,1,108.0,-1,0,0,0,108.0,-1,0,1,44,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
20555501,8800,1,1,229650,0,1,76.0,-1,0,0,0,76.0,-1,0,1,10,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
20555502,8800,1,1,299915,0,1,103.0,-1,0,0,0,103.0,-1,0,1,10,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0
20555510,2300,1,1,199000,0,5,84.0,3,0,0,0,84.0,-1,0,-1,0,1,-1,-1,0,1,2,0,-1,-1,-1,1,3,237,0,837,0,0
20555521,7063,0,0,329900,0,7,143.0,-1,0,0,1,-1.0,4,0,2,15,-1,0,0,0,1,-1,-1,1,1,0,1,1,-1,-1,-1,0,2
20555522,3120,0,0,348000,0,6,213.0,-1,0,0,-1,1275.0,4,0,3,0,1,0,0,0,1,0,1,-1,-1,-1,-1,6,863,1,2156,6,4
20555523,3320,0,0,320000,0,1,153.0,-1,0,0,-1,210.0,2,0,2,0,1,0,0,30,-1,2,0,-1,0,0,1,3,290,0,537,0,0
20555528,2100,1,1,289000,0,1,97.0,-1,0,0,0,97.0,-1,0,2,49,-1,0,1,47,0,1,0,-1,0,0,1,2,192,0,1027,0,2
20555539,6001,1,1,179000,0,4,120.0,1,0,0,0,120.0,3,0,1,0,-1,0,1,0,1,-1,0,0,0,0,1,5,365,-1,-1,1,1
20555540,8380,0,0,429000,0,4,159.0,-1,0,0,-1,285.0,-1,0,1,0,-1,0,0,0,1,1,0,-1,-1,-1,1,2,178,0,734,1,0
20555548,2000,1,1,319000,0,1,72.0,-1,0,0,0,72.0,-1,0,-1,8,-1,0,0,0,-1,0,-1,-1,-1,-1,1,2,-1,0,562,0,0
20555567,3270,0,0,315000,0,4,0.0,3,0,0,-1,-1.0,2,0,4,11,-1,0,0,0,-1,-1,0,0,0,0,0,1,92,0,428,0,0
20555570,1060,1,1,220000,0,4,84.0,-1,0,0,0,84.0,2,0,-1,5,-1,0,1,0,0,-1,0,0,0,0,1,4,182,-1,1,0,0
20555572,6760,0,0,465000,0,17,254.0,2,0,0,-1,2186.0,4,0,2,51,1,0,0,0,1,-1,1,-1,-1,-1,1,3,219,-1,1054,2,1
20555577,1731,0,0,449000,0,8,172.0,3,0,0,-1,351.0,2,0,2,0,1,0,0,35,1,-1,0,-1,-1,-1,1,3,267,0,-1,0,0
20555578,1030,1,1,300000,0,3,82.0,-1,0,0,0,82.0,-1,0,1,0,1,-1,1,22,1,-1,1,-1,-1,-1,1,6,313,-1,-1,0,0
20555593,1020,1,1,230000,0,4,60.0,1,0,0,0,60.0,2,0,-1,4,-1,-1,-1,20,-1,-1,0,0,0,0,1,5,242,-1,-1,0,0
20555594,6224,0,0,280000,0,6,120.0,2,0,0,-1,-1.0,3,0,-1,0,1,0,0,18,-1,-1,0,-1,-1,-1,1,5,355,-1,491,1,0
20555595,4540,0,0,289000,0,4,158.0,-1,0,0,-1,1366.0,3,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,1,4,283,-1,545,0,0
20555611,1180,0,0,495000,0,4,150.0,-1,0,0,70,180.0,2,0,3,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
20555615,2000,1,1,229000,0,3,76.0,1,0,0,0,76.0,3,0,1,0,1,-1,1,0,1,1,0,-1,-1,-1,1,2,128,0,-1,0,0
20555616,2170,0,0,285000,0,7,141.0,1,0,0,-1,55.0,2,0,1,8,1,0,0,32,1,1,0,-1,-1,-1,1,3,294,0,498,0,0
20555618,1000,0,13,870000,0,7,228.0,-1,0,0,-1,89.0,2,0,-1,16,1,0,0,26,-1,-1,0,-1,-1,-1,1,-1,403,-1,-1,0,0
20555631,5550,0,0,90000,0,5,0.0,-1,0,0,-1,-1.0,2,0,-1,0,-1,0,0,0,1,-1,-1,-1,-1,0,1,-1,925,-1,491,0,0
20555636,1853,1,1,395000,0,6,115.0,3,0,0,0,115.0,3,0,-1,13,1,1,1,42,1,0,-1,-1,-1,-1,1,1,79,0,-1,0,0
20555639,6183,0,0,185000,0,6,0.0,1,0,0,-1,-1.0,3,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,457,-1,-1,0,0
20555640,3000,1,20,546260,0,6,0.0,-1,0,0,0,0.0,2,0,2,8,-1,0,0,43,1,-1,-1,1,0,0,1,-1,-1,-1,-1,1,1
20555642,7370,0,14,275000,0,5,120.0,1,0,0,1100,1240.0,4,0,1,0,-1,1,0,0,0,-1,0,-1,-1,-1,1,6,477,-1,696,0,2
20555644,9800,0,0,312500,0,5,150.0,1,0,0,-1,479.0,3,0,1,0,-1,0,0,0,-1,0,1,-1,-1,-1,1,3,296,0,-1,0,0
20555647,1070,1,1,406500,0,5,101.0,3,0,0,20,101.0,3,0,2,26,-1,1,1,0,1,-1,0,-1,-1,-1,-1,1,45,-1,-1,0,0
20555648,7100,0,0,105000,0,6,120.0,1,0,0,-1,165.0,3,0,1,0,1,0,0,0,1,-1,0,-1,-1,-1,-1,6,441,-1,475,0,0
20555651,2980,0,0,595000,0,7,147.0,3,0,0,-1,1000.0,4,0,-1,0,-1,0,0,39,1,0,0,-1,-1,-1,1,3,300,0,1209,1,3
20555654,2018,1,1,299000,0,4,70.0,2,0,0,0,70.0,2,0,-1,5,1,-1,-1,36,1,-1,-1,-1,-1,-1,1,1,60,0,578,0,0
20555665,8670,0,0,269500,0,5,81.0,1,0,0,60,176.0,3,0,1,16,-1,0,0,20,1,0,0,-1,-1,-1,1,2,163,0,-1,0,1
20555673,9240,0,0,369000,0,7,260.0,3,0,0,60,215.0,3,0,2,12,-1,0,0,0,1,0,-1,1,1,-1,1,2,109,0,-1,1,0
20555754,7080,0,0,75000,0,3,0.0,-1,0,0,-1,-1.0,-1,0,-1,0,-1,0,0,0,-1,-1,1,0,-1,-1,-1,6,469,-1,272,0,0
20555846,1080,1,1,175000,0,4,70.0,1,0,0,0,70.0,2,0,1,23,1,0,1,0,0,-1,0,-1,-1,-1,1,5,239,-1,1104,0,0
20555847,4500,0,0,85000,0,1,0.0,-1,0,0,-1,-1.0,-1,0,3,0,1,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,18,0,0
20555878,1785,1,18,334000,0,6,85.0,1,0,0,46,85.0,4,0,1,27,-1,-1,1,27,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0
20555962,4400,1,1,229500,0,7,110.0,1,0,0,0,110.0,4,0,1,4,1,0,0,50,1,-1,-1,-1,-1,-1,1,2,86,-1,979,1,1
20555964,4000,1,1,299000,0,6,106.0,1,0,0,0,106.0,3,0,0,11,1,-1,1,26,-1,-1,0,-1,-1,-1,-1,3,203,-1,1348,1,0
20555965,4000,1,1,275000,0,5,82.0,2,0,0,0,82.0,3,0,1,14,-1,-1,1,26,-1,-1,0,-1,-1,-1,1,2,153,-1,1082,1,0
20555973,1190,1,1,220000,0,6,65.0,0,0,0,0,65.0,2,0,-1,3,1,0,0,27,1,-1,0,-1,-1,-1,1,-1,605,-1,-1,0,0
20555974,4500,0,8,199000,0,5,156.0,2,0,0,1298,1473.0,3,0,1,0,1,0,0,20,1,-1,0,-1,-1,-1,1,-1,535,-1,567,3,0
20555978,2540,1,1,274000,0,5,91.0,1,0,0,0,91.0,-1,0,4,0,1,-1,-1,28,1,-1,1,-1,-1,-1,1,3,287,0,-1,0,0
