id,subtype,bedroomCount,postCode,habitableSurface,hasDressingRoom,buildingCondition,buildingConstructionYear,facedeCount,hasHeatPump,hasPhotovoltaicPanels,hasThermicPanels,kitchenType,landSurface,parkingCountOutdoor,hasOffice,toiletCount,hasSwimmingPool,hasFireplace,terraceSurface,price,epc_kwh
20662184,347187,2,1694,54,0,337048,1980,4,0,0,0,336419,410,1,0,1,0,0,16,149000,550
20662416,347187,2,1635,59,0,347917,1980,4,0,0,0,336419,370,1,0,1,0,1,27,149000,475
20663356,347187,2,1793,77,0,337048,1855,3,0,0,0,270162,0,0,0,1,0,0,0,159000,225
20662518,347187,1,1694,80,1,347917,1980,4,0,0,0,336419,346,1,0,1,0,0,31,169000,225
20660599,309460,1,2925,80,0,337048,2023,2,1,0,0,336419,0,0,0,1,0,0,12,279000,-50
20660315,309460,2,3154,98,0,337048,1980,3,0,0,0,336419,0,0,0,1,0,0,5,279000,75
20659141,309460,3,3358,103,0,347917,1968,3,0,0,0,336419,0,0,0,1,0,0,0,314000,150
20660600,309460,1,2925,85,0,337048,2023,2,1,0,0,336419,0,0,0,1,0,0,11,319000,-50
20660837,466707,2,2827,86,1,347917,1980,3,0,0,0,336419,0,0,0,1,0,0,14,339000,75
20660602,466707,2,2925,95,0,337048,2023,2,1,0,0,336419,0,0,0,1,0,0,19,359000,-50
20660594,309460,2,2925,102,0,337048,2023,2,1,0,0,336419,0,0,0,1,0,0,12,359000,-50
20660403,309460,2,4394,95,0,337048,2018,3,0,0,0,336419,0,0,0,1,0,0,0,439000,75
20647649,309460,2,2146,88,0,337048,2006,3,0,0,0,336419,0,0,0,1,0,0,0,195000,150
20644914,309460,2,3154,82,0,337048,1980,3,0,0,0,336419,0,0,0,1,0,0,6,199000,225
20651050,306182,2,2757,83,0,347917,1980,2,1,0,0,336419,0,0,0,1,0,0,4,249500,225
20651122,309460,2,2573,82,0,337048,2010,2,0,0,0,336419,0,0,0,1,0,0,0,285000,75
20651051,309460,2,2757,72,0,347917,1980,2,1,0,0,336419,0,0,0,1,0,0,12,289500,150
20648969,359252,4,4166,228,0,395196,2003,3,0,0,0,422399,0,0,0,3,0,0,20,825000,225
20655353,347187,3,1866,137,0,266634,1966,3,0,0,0,336419,133,0,0,1,0,0,0,195000,500
20657496,347187,6,1445,227,0,279630,1960,3,0,0,0,336419,395,0,0,1,0,0,0,199000,500
20657423,347187,3,2177,168,0,266634,1952,3,0,0,0,336419,655,0,0,1,0,0,0,349000,225
20658176,347187,3,2714,126,0,395196,2021,3,1,0,0,336419,381,0,0,1,0,0,0,479000,75
20657903,347187,4,2405,230,0,337048,1990,4,0,0,0,336419,1597,3,0,2,0,0,0,550000,225
20645731,347187,2,1840,70,0,266634,1899,3,0,0,0,270162,833,0,0,1,0,0,0,109500,225
20651148,347187,3,2793,159,0,266634,1963,3,0,0,0,336419,556,4,0,1,0,0,20,285000,500
20649958,347187,2,1840,97,0,347917,2017,4,0,0,0,429914,671,3,0,2,0,0,5,289000,225
20648783,398262,7,1534,319,0,347917,1850,3,0,0,0,336419,1085,3,1,3,0,0,20,325000,300
20650823,347187,3,2510,155,0,266634,1964,4,0,0,0,270162,638,0,0,2,0,0,0,329000,500
20646718,347187,4,2084,172,0,395196,2002,4,0,0,0,336419,2278,2,0,2,0,0,0,385000,300
20659230,309460,2,2125,78,0,337048,2021,3,0,0,0,336419,0,0,0,2,0,0,0,219500,150
20657461,309460,2,3154,62,0,279630,1980,3,0,0,0,336419,0,0,0,1,0,0,0,137000,225
20659009,309460,1,2372,70,0,395196,1980,2,0,0,0,336419,0,0,0,1,0,0,3,209000,225
20656436,309460,2,3824,142,0,337048,1991,3,0,0,0,336419,0,0,0,1,0,0,2,649000,225
20626912,306182,1,2022,61,0,337048,1920,4,0,0,0,336419,0,1,0,1,0,0,47,97500,225
20626910,309460,1,2022,60,0,337048,1920,3,0,0,0,270162,0,1,0,1,0,0,13,135000,300
20626914,306182,1,2022,57,0,337048,1920,4,0,0,0,270162,0,1,0,1,0,0,42,137500,400
20626911,466707,2,2022,121,0,337048,2014,4,0,0,0,336419,0,1,0,1,0,0,47,197500,150
20661553,347187,2,2422,114,0,337048,1980,2,0,0,0,270162,70,0,0,2,0,0,3,225000,300
20661358,347187,4,2200,179,0,337048,1980,3,0,0,0,336419,371,0,1,1,0,0,0,298000,300
20661281,525692,4,3395,211,0,337048,1980,4,0,0,0,336419,735,1,0,2,0,0,0,585000,500
20660782,347187,5,2874,296,0,266634,1963,3,0,0,0,336419,1266,0,0,1,1,0,0,749000,225
20642607,354195,4,2376,200,0,395196,1967,3,0,0,0,336419,245,2,0,2,0,0,10,395000,225
20646762,309460,2,3824,75,0,266634,1980,3,0,0,0,270162,0,0,0,1,0,0,3,239000,400
20646761,309460,2,2868,75,0,266634,1980,3,0,0,0,270162,0,0,0,1,0,0,3,239000,400
20648243,359252,3,2349,140,0,347917,1980,2,0,0,0,336419,0,0,0,2,0,0,8,339000,150
20646966,309460,3,3173,112,0,337048,2010,4,0,0,0,336419,0,0,0,1,0,0,10,440000,150
20663702,309460,2,3824,108,0,279630,1969,2,0,0,0,336419,0,0,0,1,0,0,0,295000,150
20655788,347187,2,2131,104,0,266634,1900,3,0,0,0,336419,120,0,1,1,0,0,0,125000,300
20653919,347187,3,2349,129,0,337048,1980,3,0,0,0,336419,140,0,0,1,0,0,0,149000,400
20655669,347187,4,2049,230,0,266634,1930,3,0,0,0,266731,132,0,0,4,0,0,32,190000,475
20655498,347187,4,2602,195,0,266634,1960,4,0,0,0,270162,800,3,0,2,0,0,0,349000,400
20656558,347187,3,2358,234,0,337048,2014,2,0,0,0,270162,268,0,0,2,0,0,0,398000,75
20654278,309460,3,3154,97,0,337048,1964,3,0,0,0,336419,0,0,0,1,0,0,0,265000,225
20654560,309460,3,2376,157,0,337048,1978,2,0,0,0,270162,0,0,0,2,0,0,0,329000,75
20645578,328965,3,3333,134,0,279630,1997,4,0,0,0,336419,964,3,0,2,0,0,0,480000,225
20644161,309460,2,3154,74,0,347917,1931,3,0,0,0,336419,0,0,0,1,0,0,7,250000,75
20658989,417314,6,1954,198,0,337048,1918,3,0,0,0,336419,200,0,0,4,0,0,0,250000,225
20659865,347187,3,2417,145,0,266634,1980,4,0,0,0,336419,870,0,0,1,0,0,0,299000,300
20660727,347187,4,2349,164,0,337048,1927,3,0,0,0,336419,326,0,0,2,0,0,0,327500,225
20660274,417314,3,2217,216,0,266634,1950,2,0,0,0,336419,1190,0,0,2,0,0,0,359000,300
20660672,347187,3,2770,193,0,279630,1963,4,0,0,0,336419,1174,0,0,1,0,0,0,375000,400
20659286,347187,2,3454,188,0,241529,1980,4,0,0,0,336419,615,1,0,1,0,0,0,375000,400
20637976,347187,3,2569,169,0,266634,1966,4,0,0,0,336419,811,0,0,1,0,0,0,299000,500
20661316,309460,2,3395,85,0,337048,1980,3,0,0,0,336419,0,0,0,1,0,0,0,345000,225
20642268,347187,3,3358,130,1,337048,2020,2,0,1,0,336419,150,0,1,2,0,0,10,449000,75
20639383,347187,3,4166,150,0,337048,1935,2,0,0,0,336419,234,0,1,1,0,0,10,629000,325
20648612,309460,2,3264,64,0,337048,1918,2,0,0,0,270162,0,0,0,1,0,0,4,220000,525
20651793,306182,1,2810,92,0,337048,2010,2,0,0,0,336419,0,0,0,1,0,0,16,249000,225
20651794,309460,2,2810,98,0,337048,2004,2,0,0,0,336419,0,0,0,1,0,0,7,260000,150
20653860,347187,2,1812,88,0,266634,1964,4,0,0,0,270162,0,1,0,1,0,0,20,285000,225
20653664,347187,3,2602,158,0,337048,1960,2,0,0,0,270162,222,0,0,2,0,0,0,349000,225
20654214,347187,4,2300,218,0,337048,1990,3,0,0,0,336419,618,0,0,2,0,0,0,475000,400
20649121,347187,4,2723,219,0,337048,1980,3,0,0,0,336419,453,3,0,3,0,0,0,487000,225
20664103,347187,3,1786,120,0,266634,1980,4,0,0,0,336419,0,0,0,2,0,0,0,99000,225
20643071,309460,2,2358,64,0,337048,1959,2,0,0,0,270162,0,0,0,1,0,0,0,159000,225
20662460,347187,2,1694,60,1,347917,1980,3,1,1,0,336419,42,1,0,2,0,0,23,160000,225
20643828,309460,1,2573,55,0,395196,2008,2,0,0,0,336419,0,0,0,1,0,0,0,168000,150
20643011,309460,2,2358,95,0,337048,1969,2,0,0,0,270162,0,0,0,1,0,0,0,175000,225
20643175,309460,2,2358,97,0,337048,1968,2,0,0,0,266731,0,0,0,1,0,0,0,184000,225
20643813,309460,1,2573,55,0,347917,1968,3,0,0,0,336419,0,1,0,1,0,0,22,199000,150
20642871,309460,2,2217,90,0,337048,1999,2,0,0,0,336419,0,2,0,1,0,0,0,215000,225
20642835,309460,3,3035,130,0,279630,1963,2,0,0,0,270162,0,0,0,1,0,0,9,229000,225
20663624,358235,4,3264,107,0,279630,1860,2,0,0,0,270162,0,0,0,4,0,0,0,245000,425
20643527,257284,1,2843,69,0,337048,2014,2,0,0,0,336419,0,0,0,1,1,0,0,245000,150
20643685,309460,2,2376,118,0,337048,2004,2,0,0,0,336419,0,0,0,1,0,0,6,249000,150
20642785,309460,2,3205,66,0,347917,1954,3,0,0,0,336419,0,0,0,1,0,0,6,269000,300
20643101,309460,2,2761,87,0,337048,2019,2,0,0,0,336419,0,0,0,1,0,0,20,269000,75
20643725,309460,1,4394,66,0,347917,1930,2,1,0,0,270162,0,0,0,1,0,0,10,279000,225
20643816,309460,1,2573,71,0,395196,2016,2,0,0,0,336419,0,0,0,1,0,0,8,289000,150
20644031,309460,2,2463,136,0,337048,2003,2,0,0,0,336419,0,0,0,1,0,0,0,295000,150
20643542,309460,2,2855,105,0,337048,1993,2,0,0,0,336419,0,0,0,2,0,0,0,295000,150
20661864,358235,3,2093,152,0,266634,1962,3,0,0,0,336419,1839,0,0,1,0,0,0,295000,500
20643863,306182,3,2379,126,0,337048,2015,3,0,0,0,270162,0,0,0,1,0,0,0,310000,150
20643812,309460,2,2224,125,0,337048,2013,2,0,0,0,336419,0,0,0,1,0,0,0,310000,75
20643745,359252,2,3612,92,0,395196,1975,4,0,0,0,270162,0,0,0,1,0,0,0,315000,225
20644044,309460,2,2502,106,0,395196,2016,3,0,0,0,336419,0,0,0,1,0,0,7,354693,150
20642843,309460,3,3035,174,0,279630,1984,2,0,0,0,336419,0,0,0,2,0,0,0,375000,225
20642828,306182,4,3205,154,0,337048,1971,3,0,0,0,336419,0,0,0,2,0,0,0,459000,225
20642771,306182,3,2858,142,0,395196,2005,3,0,0,0,422399,0,0,0,2,0,0,0,569000,225
20664059,347187,4,2390,256,0,337048,2024,3,1,0,0,336419,590,1,0,2,0,0,0,585000,-50
20643728,309460,2,4394,144,0,337048,1931,2,0,0,0,429914,0,0,0,2,0,0,10,669000,75
20643869,309460,2,4504,106,0,395196,2018,2,0,0,0,336419,0,0,0,1,0,0,6,695000,75
20644124,347187,4,4060,169,0,337048,1927,2,0,1,0,336419,145,0,1,3,0,0,20,699000,225
20660771,309460,2,3154,71,0,337048,2025,3,0,1,0,336419,0,0,0,1,0,0,5,265000,225
20659149,309460,2,1954,63,0,337048,1918,2,0,0,0,270162,0,0,0,1,0,0,0,99000,225
20660701,309460,2,3281,76,0,279630,1920,2,0,0,0,266731,0,0,0,1,0,0,0,229000,425
20660167,309460,2,2757,117,0,347917,1968,3,0,0,0,336419,0,0,0,1,0,0,0,249000,225
20657749,347187,3,2102,120,0,337048,1918,3,0,0,0,270162,216,0,0,1,0,0,35,199000,300
20659156,347187,4,2217,157,0,266634,1980,3,0,0,0,336419,178,0,1,1,0,0,0,209000,500
20657464,328965,3,2125,246,0,266634,1970,3,0,1,0,336419,540,1,1,1,0,0,0,229000,300
20657700,347187,3,2761,125,0,337048,1980,3,0,0,0,336419,135,0,0,1,0,0,0,284000,150
20656428,347187,3,2465,190,0,279630,1980,3,0,0,0,336419,270,0,1,1,0,0,0,289000,400
20655372,347187,3,2827,159,0,347917,1961,3,0,0,0,336419,511,4,0,2,0,0,0,449000,150
20657553,347187,4,3117,142,0,337048,2024,2,0,0,0,336419,236,0,0,2,0,0,0,499000,75
20630981,309460,3,4176,150,0,395196,1998,2,0,0,0,422399,0,0,0,3,0,0,16,645000,225
20660031,347187,7,2902,235,0,337048,1980,3,0,0,0,336419,930,3,0,4,0,0,0,769000,150
20648187,309460,1,4504,54,0,337048,1994,3,0,0,0,336419,0,0,0,1,0,0,0,359000,150
20647650,309460,2,4166,115,0,337048,1958,2,0,0,0,336419,0,0,0,1,0,0,6,399000,225
20647721,309460,3,7500,82,0,347917,1986,3,0,0,0,336419,0,0,0,2,0,0,0,845000,225
20648092,347187,2,2770,106,0,337048,1950,3,0,0,0,336419,350,0,0,1,0,0,0,310000,300
20645608,347187,4,3553,207,0,395196,2016,3,1,1,0,336419,290,2,1,2,0,0,20,499000,150
20649120,347187,4,2833,288,0,337048,1975,4,0,0,0,336419,733,0,0,2,0,1,0,595000,225
20640610,309460,2,2799,88,0,337048,1980,2,0,0,0,270162,0,0,0,1,0,0,6,239000,225
20640619,309460,1,3395,58,0,337048,1972,2,0,0,0,336419,0,0,0,1,0,0,0,239000,75
20641032,309460,1,4166,86,0,337048,2001,4,0,0,0,336419,0,0,0,1,0,0,0,279000,525
20641137,309460,2,2577,86,0,337048,2015,3,0,0,0,336419,0,0,0,1,0,0,6,295000,75
20641368,309460,2,2280,110,0,347917,2021,3,0,0,0,336419,0,2,0,1,0,0,48,315000,75
20638987,364618,5,3124,155,0,337048,1949,3,0,0,0,336419,0,5,0,2,0,0,21,450000,225
20642185,309460,2,4394,170,0,337048,1938,3,0,0,0,336419,0,0,0,2,0,1,16,599000,225
20638967,309460,3,3170,228,0,337048,2015,3,0,1,0,336419,0,0,1,3,0,0,15,815000,150
20659184,309460,1,3824,70,0,337048,2025,3,1,1,0,336419,0,0,0,1,0,0,9,381500,75
20659168,309460,2,3824,77,0,337048,2025,3,1,1,0,336419,0,0,0,1,0,0,8,398500,75
20657760,309460,2,3824,77,0,337048,2025,3,1,1,0,336419,0,0,0,1,0,0,8,411500,75
20659213,309460,2,3824,85,0,337048,2025,3,1,1,0,336419,0,0,1,1,0,0,10,438500,75
20659227,309460,3,3824,119,0,337048,2025,3,1,1,0,336419,0,0,0,1,0,0,11,587500,75
20659253,309460,3,3824,133,0,337048,2025,3,1,1,0,336419,0,0,0,2,0,0,13,590000,75
20661504,347187,3,1953,164,0,337048,1933,3,0,0,0,336419,370,0,0,1,0,0,0,215000,400
20657132,309460,1,3527,90,0,337048,1990,2,0,0,0,422399,0,0,0,1,0,0,0,299000,175
20657244,309460,3,2093,128,0,337048,2005,3,0,0,0,336419,0,0,0,1,0,0,0,320000,150
20658570,309460,2,7500,100,0,337048,2003,2,0,0,0,336419,0,0,0,1,0,0,6,659000,75
20644212,347187,2,2376,145,0,279630,1980,2,0,0,0,336419,158,0,0,1,0,0,0,235000,400
20640432,358235,5,2372,178,0,279630,1930,2,0,0,0,266731,100,0,0,5,0,0,11,329000,225
20643948,358235,3,2502,180,0,347917,1930,2,0,0,0,270162,263,0,0,3,0,0,0,529000,150
20643945,347187,3,2502,180,0,347917,1930,2,0,0,0,270162,263,0,0,3,0,0,0,529000,150
20629503,306182,1,2761,70,0,337048,2017,3,0,0,0,270162,0,0,0,1,0,0,23,280000,150
20644516,309460,2,2372,88,0,337048,1965,2,0,0,0,270162,0,0,0,1,0,0,4,179000,225
20645086,309460,3,4504,75,0,279630,1984,4,0,0,0,270162,0,0,0,1,0,0,0,199000,500
20646961,309460,2,2373,88,0,337048,2014,3,0,0,0,336419,0,1,0,1,0,0,0,239000,150
20644884,309460,2,3224,84,0,347917,1977,3,0,0,0,422399,0,0,0,1,0,0,0,249000,225
20655641,347187,2,1953,118,0,337048,1930,2,0,0,0,422399,150,0,0,1,0,0,15,199000,300
20653414,347187,3,2131,127,1,337048,1875,3,0,0,0,336419,732,0,0,2,0,0,0,199875,500
20654270,347187,5,2125,269,0,337048,1930,3,0,0,0,336419,260,0,1,3,0,0,0,220000,400
20656175,347187,2,2541,100,0,337048,1900,3,0,0,0,336419,2221,5,0,1,0,0,0,339000,500
20601988,525692,4,2509,318,0,337048,1870,4,0,0,0,336419,1824,0,0,1,0,0,0,395000,225
20653939,347187,4,2751,197,0,337048,1969,3,0,0,0,336419,558,1,1,2,0,0,0,595000,150
20663240,309460,3,1749,93,0,337048,1980,3,0,0,0,336419,0,2,0,1,0,0,13,199000,225
20661689,309460,2,3115,74,0,337048,2006,4,0,0,0,336419,0,0,0,1,0,0,3,249000,75
20662301,309460,2,2799,83,0,395196,1925,2,0,0,0,336419,0,0,0,1,0,0,0,284900,300
20662143,466707,1,3943,90,0,337048,1930,2,0,0,0,422399,0,0,0,1,0,0,30,360000,425
20662214,466707,1,3281,90,0,337048,1930,2,0,0,0,422399,0,0,0,1,0,0,30,360000,425
20661935,309460,1,4394,85,1,395196,1980,2,0,0,0,336419,0,0,0,1,0,0,0,325000,150
20637509,309460,2,2502,80,0,279630,1987,2,0,0,0,270162,0,0,0,1,0,0,0,199000,225
20647025,328965,3,2423,143,0,337048,1996,2,0,0,0,270162,256,3,0,2,0,0,0,169000,225
20644897,347187,3,2376,126,0,395196,1980,2,0,0,0,336419,210,0,0,1,0,0,0,295000,150
20645303,347187,4,2770,245,0,279630,1954,3,0,0,0,336419,281,0,0,2,0,0,0,299000,400
20645769,525692,4,2077,222,0,337048,1990,4,0,0,0,336419,1980,6,0,2,1,0,40,630000,225
20657120,175424,1,3612,38,0,337048,1973,2,0,0,0,270162,0,0,0,1,0,0,0,159000,75
20654937,309460,1,3527,89,0,395196,2012,2,0,0,0,422399,0,0,0,1,0,0,0,300000,125
20655649,309460,2,2868,82,0,337048,2004,2,0,0,0,336419,0,0,0,1,0,0,30,340000,225
20590725,175424,1,2361,26,0,337048,1980,2,0,0,0,270162,0,4,0,1,0,0,10,68500,225
20590723,359252,2,2361,53,0,337048,1980,2,0,0,0,422399,0,4,0,1,0,0,10,128500,225
20593909,306182,1,3943,63,0,395196,1937,2,0,0,0,336419,0,0,0,1,0,0,5,295000,525
20625944,306182,2,3090,89,0,347917,1964,3,0,0,0,336419,0,0,0,1,0,0,0,389500,75
20658311,347187,4,3454,221,0,337048,1919,3,0,0,0,336419,209,0,0,4,0,0,0,299000,225
20660229,525692,3,2646,192,0,337048,1980,3,0,0,0,336419,720,2,1,2,0,0,0,497000,225
20639936,347187,3,2303,200,0,266634,1982,3,0,0,0,270162,322,0,0,2,0,0,28,298000,225
20639574,347187,5,2870,332,0,279630,1980,4,0,0,0,270162,1182,2,0,2,0,0,0,559000,225
20643423,309460,2,3395,95,0,337048,2002,3,0,0,0,336419,0,0,1,2,0,0,0,295000,150
20645577,347187,3,2935,141,0,279630,1958,4,0,0,0,336419,595,1,0,2,0,0,0,375000,150
20652832,347187,5,2349,223,0,337048,2010,2,0,0,0,336419,240,2,0,2,0,0,0,449500,75
20652135,347187,5,2757,232,0,337048,2004,3,0,0,0,336419,278,1,0,2,0,0,0,479000,150
20650877,347187,3,2617,238,0,337048,1998,3,0,0,0,336419,783,2,0,2,0,0,0,515000,225
20652413,347187,5,2372,300,0,337048,1875,2,0,0,0,422399,130,0,0,3,0,0,0,525000,225
20651431,525692,3,2755,256,0,337048,2000,3,1,0,0,422399,1335,0,0,2,0,0,0,535000,150
20654385,347187,3,2833,247,0,337048,1958,4,0,0,0,336419,1396,0,0,2,0,0,0,545000,500
20654342,347187,3,2856,231,0,337048,1974,4,0,0,0,336419,1168,0,0,2,0,1,0,549000,400
20649870,347187,5,2125,334,0,337048,1970,3,0,0,0,336419,2423,2,1,3,0,0,0,729000,300
20650973,347187,3,2751,215,0,337048,1970,3,0,0,0,336419,651,4,0,1,0,0,0,735000,225
20652564,347187,5,2618,270,0,395196,1993,4,0,0,0,422399,3148,5,1,2,1,1,80,755000,150
20633338,309460,3,2673,134,0,395196,1990,2,0,0,0,422399,0,0,0,2,0,0,4,378800,150
20653896,359252,3,4060,129,0,395196,2025,3,1,0,0,422399,0,0,0,2,0,0,23,644100,75
20652189,309460,2,2465,108,0,279630,1994,3,0,0,0,336419,0,0,0,1,0,0,0,279000,150
20651792,309460,2,2810,90,0,395196,2004,2,0,0,0,270162,0,0,0,1,0,0,13,280000,150
20652683,309460,2,4333,91,0,395196,2024,3,0,1,0,422399,0,0,0,2,0,0,10,525000,75
20654067,309460,2,4394,168,0,337048,1980,2,0,0,0,336419,0,0,0,1,0,0,10,690000,150
20663439,347187,4,2125,221,0,347917,1980,3,0,1,1,336419,305,1,0,2,0,1,0,399000,75
20633573,347187,4,1458,207,0,337048,2008,4,0,0,0,336419,940,4,0,2,0,1,0,449000,300
20641383,309460,2,1866,77,0,337048,2002,3,0,0,0,336419,0,0,0,1,0,0,28,195000,225
20643017,309460,2,2358,88,0,337048,1951,2,0,0,0,292765,0,0,0,1,0,0,0,215000,225
20643942,309460,2,2466,66,0,347917,1980,2,0,0,0,336419,0,0,0,1,0,0,0,229000,150
20643946,309460,2,2466,66,0,347917,1980,2,0,0,0,336419,0,0,0,1,0,0,0,229000,150
20643700,309460,1,4394,76,0,337048,1966,2,0,0,0,336419,0,0,0,1,0,0,0,239000,150
20643933,309460,2,2466,81,0,347917,1980,2,0,0,0,336419,0,0,0,1,0,0,0,239000,150
20643100,309460,1,3117,86,0,337048,1996,3,0,0,0,336419,0,0,0,1,0,0,0,269000,150
20640875,309460,1,2950,83,0,337048,2020,3,0,1,0,336419,0,0,0,1,0,0,4,285000,75
20643935,309460,3,2869,128,0,337048,1995,3,0,0,0,336419,0,0,0,2,0,0,0,299500,225
20643315,309460,2,2761,113,0,337048,2010,2,0,0,0,270162,0,0,0,2,0,0,12,359000,150
20643771,309460,1,4394,73,0,395196,1958,2,0,0,0,336419,0,0,0,1,0,0,0,364000,75
20643068,309460,3,2358,251,0,337048,1999,3,0,0,0,270162,0,0,1,3,0,0,20,429000,150
20643776,309460,4,2870,129,0,337048,2016,2,0,0,0,349066,0,0,0,2,0,0,0,449000,150
20640892,309460,3,5442,128,1,395196,1980,3,0,0,0,336419,0,1,0,1,0,0,7,795000,150
20658988,347187,2,1786,114,0,395196,1980,2,0,0,0,336419,0,0,0,2,0,0,0,189000,225
20660014,347187,3,2052,185,0,337048,1915,2,0,0,0,336419,0,2,0,2,0,0,0,275000,225
20655302,347187,3,3254,160,0,266634,1946,3,0,0,0,336419,96,0,0,2,0,0,0,279000,500
20660091,347187,3,2257,110,0,279630,1980,2,0,0,0,336419,320,2,0,1,0,0,20,295000,225
20658175,347187,5,2502,119,0,337048,1980,2,0,0,0,270162,71,0,0,5,0,0,7,299000,500
20657389,347187,3,2770,179,0,266634,1965,3,0,0,0,336419,953,0,1,2,0,0,0,345000,500
20657916,347187,3,2234,315,0,347917,1955,3,0,0,0,336419,127,0,0,2,0,0,0,359000,150
20658511,347187,5,2774,272,0,337048,1934,3,0,0,0,270162,851,3,0,2,0,0,0,475000,225
20652219,347187,3,3306,144,0,347917,1980,2,0,0,0,336419,404,1,0,2,0,0,0,519000,225
20660112,347187,5,2349,230,0,337048,1994,4,0,0,0,336419,1353,0,0,2,0,1,0,599000,225
20660485,306182,2,3395,107,0,347917,1980,3,0,1,0,336419,0,0,0,1,0,0,0,199000,300
20634083,347187,4,1500,198,0,395196,1950,3,0,0,0,422399,379,0,0,2,0,0,20,260000,150
20658019,309460,2,1832,84,0,395196,2012,4,0,0,0,336419,0,1,0,1,0,0,14,269000,150
20660052,309460,2,4166,105,0,279630,1932,2,0,0,0,266731,0,0,0,2,0,0,0,380000,525
20629905,309460,2,2799,84,0,279630,1978,3,0,0,0,336419,0,1,0,2,0,0,7,189000,150
20629648,309460,2,2502,74,0,266634,1965,3,0,0,0,336419,0,2,0,1,0,1,1,235000,225
20630232,309460,3,3117,92,0,279630,1969,3,0,0,0,270162,0,0,0,1,0,0,3,239000,150
20649260,347187,6,1954,146,0,279630,1918,2,0,0,0,270162,65,0,1,6,0,0,0,189000,225
20649259,417314,6,1954,146,0,279630,1918,2,0,0,0,270162,65,0,1,6,0,0,0,189000,225
20650754,347187,2,2758,98,0,266634,1820,3,0,0,0,336419,195,0,0,1,0,0,0,199000,500
20647070,309460,2,3527,91,0,337048,1950,2,0,0,0,270162,0,0,0,1,0,0,5,235000,425
20650748,306182,2,2611,75,0,395196,1950,2,0,0,0,349066,0,0,0,1,0,0,0,274000,300
20651133,347187,3,2885,202,0,337048,1966,4,0,0,0,336419,917,3,0,1,0,0,0,280000,400
20649305,309460,1,4394,85,0,337048,1980,3,0,0,0,336419,0,0,0,1,0,0,4,289000,150
20647118,347187,3,2465,161,0,337048,1980,3,0,0,0,336419,164,0,0,1,0,0,0,289000,225
20651086,347187,3,2723,130,0,337048,1980,2,0,0,0,336419,120,0,0,2,0,0,23,310000,150
20648779,347187,3,1965,168,0,337048,1964,4,0,0,0,336419,1063,0,0,2,0,0,0,335000,225
20651049,347187,3,3006,132,0,337048,1950,2,0,0,0,336419,160,0,0,2,0,0,0,339000,300
20649943,347187,3,2820,132,0,337048,2020,3,0,0,0,336419,147,1,0,2,0,0,0,494000,75
20647524,347187,4,2786,240,0,279630,1980,2,1,0,0,266731,352,0,1,2,0,0,30,499000,75
20648898,428164,4,2099,250,0,266634,1850,4,0,0,0,266731,5440,3,1,2,0,0,25,550000,225
20648397,347187,4,3943,286,0,279630,1932,2,0,0,0,422399,185,0,0,4,0,0,20,650000,525
20659181,347187,3,2125,202,0,337048,2024,3,1,1,0,336419,263,0,0,2,0,0,0,405000,75
20642252,309460,2,2502,89,0,337048,1967,3,0,0,0,336419,0,0,0,1,0,0,2,169000,150
20638503,309460,1,2793,75,0,337048,2015,4,0,0,0,336419,0,0,0,1,0,0,0,249000,150
20641761,309460,2,3090,85,0,337048,1951,3,0,0,0,336419,0,0,0,1,0,0,6,259000,150
20641469,309460,1,2758,81,0,347917,1930,2,0,0,0,336419,0,0,0,1,0,0,5,272500,150
20641422,309460,4,3170,110,0,337048,1990,3,1,0,0,336419,0,1,0,1,0,0,0,290000,150
20662000,347187,5,1953,175,0,347917,1980,2,0,0,0,336419,0,0,0,3,0,0,0,317500,150
20641170,359252,3,3612,269,0,279630,1901,2,0,0,0,336419,0,0,0,2,0,0,20,418000,150
20661730,347187,2,3417,192,0,279630,2007,4,0,0,0,336419,517,0,0,2,0,0,0,490000,225
20641945,306182,2,3943,126,0,395196,1992,2,0,0,0,336419,0,0,0,1,0,0,40,520000,225
20661441,347187,4,3006,270,0,337048,1977,3,0,0,0,336419,1637,0,0,2,0,0,0,839000,225
20643166,347187,2,2358,126,0,337048,1973,2,0,0,0,270162,137,0,0,1,0,0,0,239000,225
20643875,347187,6,2573,228,0,266634,1930,4,0,0,0,336419,459,0,0,2,0,0,0,274000,300
20643093,347187,3,3117,144,0,337048,1946,2,0,0,0,336419,115,0,0,2,0,0,11,389000,150
20642873,354195,3,3035,205,0,279630,1961,2,0,0,0,422399,219,0,0,2,0,0,0,389000,225
20643729,417314,4,3090,160,0,347917,1957,2,0,0,0,336419,76,0,0,3,0,0,0,585000,225
20643919,358235,5,2278,263,0,337048,1964,3,0,0,0,336419,1365,0,0,1,0,0,0,600000,225
20643740,417314,4,3612,202,0,337048,1975,2,0,0,0,270162,105,0,0,3,0,0,0,713000,225
20643340,525692,3,2807,211,0,337048,1975,4,0,0,0,336419,2594,0,0,3,0,1,0,749000,500
20643303,347187,3,2392,177,0,337048,1990,4,1,0,0,336419,2524,5,0,2,0,0,0,774000,225
20659243,309460,1,3824,72,0,337048,2025,3,0,1,0,336419,0,0,0,1,0,0,7,285000,225
20659183,309460,1,3824,69,0,337048,2025,3,0,1,0,336419,0,0,0,1,0,0,19,330000,225
